oracle_label,parent_model_id,model_id,proposal_move,object_count,modified_voxels,hard_rmse,delta_rmse_vs_exact_solution,delta_rmse_vs_empty,better_than_empty,objects_json
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0029,change_shape,2,984,0.007701551076024771,0.007701551076024771,-0.0011842730455100536,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""ellipsoid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0030,change_lithology,2,640,0.006283232476562262,0.006283232476562262,-0.002602591644972563,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 0, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0031,remove_object,1,640,0.006283220369368792,0.006283220369368792,-0.002602603752166033,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0032,translate_center_x_-1,2,1280,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 8.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0033,translate_center_x_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.25, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0034,translate_center_x_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.75, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0035,translate_center_x_+1,2,1280,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 10.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0036,translate_center_y_-1,2,1280,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 40.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0037,translate_center_y_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.25, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0038,translate_center_y_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.75, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0039,translate_center_y_+1,2,1280,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 42.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0040,translate_center_z_-1,2,1280,0.00840678345412016,0.00840678345412016,-0.0004790406674146652,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 19.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0041,translate_center_z_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.25, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0042,translate_center_z_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.75, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0043,translate_center_z_+1,2,1280,0.008406801149249077,0.008406801149249077,-0.00047902297228574753,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 21.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0044,resize_size_x_-1,2,1120,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 7.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0045,resize_size_x_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 7.75, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0046,resize_size_x_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.25, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0047,resize_size_x_+1,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 9.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0048,resize_size_y_-1,2,1120,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 7.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0049,resize_size_y_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 7.75, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0050,resize_size_y_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.25, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0051,resize_size_y_+1,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 9.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0052,resize_size_z_-1,2,1152,0.008271990343928337,0.008271990343928337,-0.0006138337776064873,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 9.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0053,resize_size_z_-0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 9.75, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0054,resize_size_z_+0.25,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.25, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0055,resize_size_z_+1,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 11.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0056,rotate_-15,2,1280,0.003141610184684396,0.003141610184684396,-0.005744213936850429,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 345.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0057,rotate_-5,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 355.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
ORACLE_POSTMORTEM_ONLY,g02_g01_empty_baseline_add_candidate_06_add_candidate_04,g03_g02_g01_empty_baseline_add_candidate_06_add_candidate_04_0058,rotate_+5,2,1280,0.0,0.0,-0.008885824121534824,True,"[{""center_x"": 41.5, ""center_y"": 41.5, ""center_z"": 38.5, ""material_label"": 9, ""object_id"": ""candidate_06"", ""orientation_deg"": 0.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}, {""center_x"": 9.5, ""center_y"": 41.5, ""center_z"": 20.5, ""material_label"": 9, ""object_id"": ""candidate_04"", ""orientation_deg"": 5.0, ""presence"": true, ""shape"": ""cuboid"", ""size_x"": 8.0, ""size_y"": 8.0, ""size_z"": 10.0, ""source_family"": ""benchmark_domain_cuboid; truth indices unavailable to search""}]"
